progress_percentage,pending_task_ratio,delay_days,budget_utilization,resource_availability,bugs_per_task,testing_progress,testing_failure_rate,requirement_change_rate,team_productivity,dependency_delay,critical_dependency_count,security_audit_progress,external_risk_score,schedule_variance,resource_pressure,dependency_risk_score,true_risk_probability,is_high_risk,risk_level
35.860590651560706,0.5795638800585042,7.03686644295089,0.41779174884879267,0.6579545526814626,5.344057168908664,34.55679311417546,0.19344742839275925,1.1542448434147656,1.1477249107206506,5.959380261224301,1,25.262008858963938,0.06484422905122895,5.772250878251313,0.802850111007058,0.3083752104489721,0.4480843410229848,0,MEDIUM
54.60429668874021,0.48652121608256066,1.8536006989116856,0.7184080013634179,0.7452890092508525,3.7725351637422384,55.22345279110618,0.11679734880412851,0.1997054863850306,0.9418875580896477,4.273428437561759,2,55.014580733768746,0.24795543557324848,-4.967726825617875,0.6253270941650015,0.31093713750247043,0.4117901395985985,0,MEDIUM
46.71532658457984,0.4551141953908987,8.612712782203984,0.5057040832063739,0.6653843953464256,2.898665484027455,34.07360408703954,0.18162180849451454,1.1542688033273942,1.109025767518287,15.761986335620616,3,40.21929714230001,0.38141863390176695,4.030332704022514,0.729480504675811,0.8404794534248248,0.47388464344439496,0,MEDIUM
34.75447691683357,0.5420857776485499,15.63024795675483,0.33020425733840814,0.7528944528373106,1.2067174677081562,32.39629912417204,0.2248559831561324,0.1583043294916431,1.5032751712635244,13.033050829140647,3,34.97378070130653,0.44925279815357894,12.578976293726024,0.641701209568309,0.7313220331656258,0.4716502132044701,0,MEDIUM
62.007496051402256,0.32978766151878025,1.318835821331653,0.7669433261417915,0.7444660636454082,2.7060304940334152,66.5258254602094,0.12511063923382773,0.539959087681907,1.015075738118547,8.587821227372405,8,40.85624387690021,0.11030103698207834,-3.625101260489111,0.5481947352912777,0.9035128490948963,0.4268921399135309,0,MEDIUM
21.856978155423555,0.8504216962363851,2.5294585523908784,0.19756081571983627,0.46085153244032934,3.795373977114233,16.24324866761133,0.30690144363520255,0.0964937086520188,1.1922072871248188,5.85447290196504,4,17.677223503135966,0.24526727988713076,2.5466839233034064,1.0,0.5141789160786017,0.4903459391921881,0,MEDIUM
34.832295125493545,0.7279270523751514,1.4626480758279639,0.3962683822834623,0.7978023838964832,4.699343220349274,25.69697201952417,0.17727424824325827,0.6004483089752273,0.9141295420969929,3.2962253183997454,1,25.54623480695724,0.27118121393402456,-2.5349958863641393,0.6672599503428509,0.20184901273598982,0.4788700660684183,0,MEDIUM
41.14075667996379,0.6296392668081454,4.215986164492265,0.4099268909448484,0.9679334398400571,3.68636283780472,40.591187994573616,0.5435762995999361,1.37501994843796,1.2140855607411793,8.683729587974103,2,41.10434010540976,0.2579921312694661,-1.3232873464325672,0.3629194736439871,0.4873491835189641,0.5242101199895517,0,MEDIUM
48.76594865844805,0.5703481763633592,6.127591414624134,0.5918663461203466,0.6831162567547926,3.0907229644373553,40.28423264481041,0.2560763527912598,1.1269856186889833,1.181211191669038,16.692127044164565,9,36.754973693245496,0.5162221476584223,-2.237970589255398,0.7604997030494907,1.0,0.3788581674364331,0,MEDIUM
76.73995671840616,0.27389469578513503,5.348566668085036,1.0664628038343837,0.5288026979162872,4.934000193715618,73.93370574237956,0.08161901426393446,0.041637148945269466,0.8778972666649311,10.137272573757675,2,66.3653527340061,0.7566337798434409,-2.6165695688281834,0.8437433010181368,0.545490902950307,0.5455834016561399,0,MEDIUM
26.972271483460577,0.6789587575475581,6.9414132742547565,0.305380449686088,0.9175419531284998,3.6599915522688136,24.764693697970106,0.20992127525232712,0.5420987539142974,1.155461224320718,13.775240410736915,9,26.228890195665198,0.5001676575802086,0.6800752726816031,0.4631664490810293,1.0,0.5519080935791647,1,HIGH
53.709927265156985,0.4974545309223454,7.026644140120971,0.7029282048733438,0.8594214686892632,2.9209860908053114,58.781576484822985,0.475329744740176,1.529653226256364,1.164956778457668,11.312938111645906,5,37.761321392980776,0.6070642696769039,0.03350237494963704,0.45959506242727793,0.8025175244658362,0.5260055177164339,0,MEDIUM
60.35523835327361,0.4604803784854785,3.8509768208703195,0.6964343233567533,0.9161692806405674,3.351888263999734,63.712351629219064,0.1436440716632215,0.8400942838754661,1.1479885432536685,6.619951154817974,4,37.45545153961378,0.18253975484825075,-2.376259237531371,0.35598626828188823,0.544798046192719,0.39019731726486473,0,MEDIUM
13.948285081199806,0.9208604555730878,3.853657315987757,0.1601151562733478,0.8062407596656911,2.2306719514767295,13.546980542049816,0.2152952994668577,0.04882088308614667,0.9917708116453975,7.151562048776504,4,11.47055183740497,0.2377565245494453,4.5991995253172835,0.7510690882880073,0.5660624819510602,0.35393365563311274,0,MEDIUM
61.64131241162226,0.47869994560174883,1.746592549356049,0.8415344377953301,0.7049770799727866,7.273869908820069,49.600905639263075,0.49300498729048126,0.31518348621575565,1.2458184515609458,4.6256587640733375,3,55.94869804116634,0.45808076103497536,-4.76430634151305,0.6818843528416946,0.39502635056293356,0.6338635620055465,1,HIGH
24.49455051341978,0.8117188026418873,5.04490255889945,0.32944752425695356,0.5413406005434305,1.1610089746419572,19.712314442462493,0.22063773139283294,0.6506027299135304,0.8130149387566692,9.85768085672724,2,22.624831268753162,0.10181977138957753,3.698023288448474,1.0,0.5343072342690897,0.5422178660799183,0,MEDIUM
15.529385403748758,0.8728220025658391,2.7883898171092834,0.20077946000548438,0.7453034824013466,2.1600179901320686,16.35085138226542,0.3655389583825492,0.151623392084383,1.0019496093762807,9.903946647986265,8,12.233091629005138,0.08603544881122878,1.237459366198519,0.8184557776808996,0.9561578659194507,0.5379474614233378,0,MEDIUM
90.65527066653333,0.1790593123999809,3.357658871627422,0.950183163516054,0.6169310927415773,2.3567032498276417,84.68439054848442,0.12892285432712322,0.9163469630255586,1.0222805017233456,9.621676639567163,6,57.600432105066886,0.17470907487369908,-5.8032121879595016,0.6641330170876244,0.8048670655826866,0.5136311242779582,0,MEDIUM
92.07872281133754,0.07709107114669976,1.1441212784191348,1.0796268995084926,0.9057359350242573,2.83897270700476,93.52552933978191,0.15133708740878024,0.805949774119616,1.2342745884852404,8.072905944992815,9,71.95183621179355,0.5082567607102139,-6.643929619351391,0.17994163303696392,0.9529162377997127,0.3987267286105382,0,MEDIUM
78.7137745898992,0.14231228200279059,2.1193526431412595,0.7965429530777215,0.9701579607417099,1.957684329419081,69.263846112691,0.07892334572637852,0.180962862902766,0.8067049546295993,5.261142748885178,2,51.54932011068548,0.3237536906533202,-5.393443896269525,0.11591919988883044,0.35044570995540714,0.4134325819674915,0,MEDIUM
35.89217037973651,0.6280329390871338,10.95380116089444,0.4026952022211108,0.9179623612435399,5.540201710062286,26.604333877157817,0.16840996545931095,0.6395139629689384,1.048219028581687,15.03788801132087,1,22.701752408430536,0.42867438270753533,6.6331312611669295,0.437072927678257,0.6715155204528349,0.3334678895781985,0,MEDIUM
18.30212969054263,0.7573864915100578,13.570730562337154,0.20902981885183836,0.8248766201423735,7.687479643789547,15.24703906537541,0.21394706241619765,1.33585391400153,0.9015333911882886,27.176402270996604,8,13.480357753316442,0.14329652148897523,13.532473322163051,0.6413783155414686,1.0,0.44826400246394377,0,MEDIUM
68.15980725353333,0.26438766546671616,8.014974993515253,0.8968603894931115,0.811841966255579,1.1413713801232783,52.105424286176145,0.17671088595654494,0.37578110985945534,1.02189053361311,20.81316204295033,8,64.73470651917471,0.0909823712236765,0.2982694293714945,0.41443088334998957,1.0,0.47951612287304946,0,MEDIUM
47.41296196786611,0.5143088866640975,4.504696007607895,0.6391334517472106,0.7942244182571108,4.496592544702702,48.016677213671066,0.04482847191716578,0.22693777812512958,1.0784586702222037,11.350180565264676,5,44.841047868897,0.052031296314691326,-1.8674772640090154,0.5658178159463826,0.8040072226105871,0.4419396535447061,0,MEDIUM
20.373249961806202,0.7328739067019411,3.792369116112263,0.22559504050817147,0.733546451660716,3.562812714694563,19.969957319874784,0.11104814992351908,0.9664397453481472,0.7443147318643626,6.17072455063647,2,17.798409293179645,0.05998053738762512,-0.08529839100186054,0.7661172758598966,0.3868289820254588,0.47447916407576995,0,MEDIUM
52.090037359457966,0.4544627040342971,6.434909733911828,0.47342146226158865,0.5595628849218915,3.997085876088404,38.30519912372133,0.28811873873484883,0.05874873664986411,1.2528120919745578,18.563862012517575,10,50.621506835327246,0.06163651059816493,0.5772154463652409,0.8878870246343111,1.0,0.5573185128204545,1,HIGH
12.923024294793564,0.7192805836957615,2.9451144528909654,0.1719908399942189,0.642169475153267,1.52299901675251,12.258188448207385,0.13977641326311072,1.4302480965638804,1.0855662685998038,8.095802040522155,5,10.666283011615509,0.307169970276863,1.7105952771514144,0.8963860791179801,0.6738320816208863,0.4559667912308122,0,MEDIUM
87.29223417669648,0.14414115482287027,4.665317049647611,0.8616959836689981,0.8679952603894898,2.1020726060637602,91.62666047518955,0.07464276668788011,2.298230929042881,0.8282807961338022,13.286109509131606,8,61.93820645756513,0.14335546316799183,-3.6489992367387964,0.2700776868272004,1.0,0.38850241839197985,0,MEDIUM
31.99629843600144,0.6801334536689635,3.17404652895927,0.38745629046703145,0.43134537765799214,4.9456096295459915,31.322639350892686,0.23377033107766879,2.6770720745588634,0.9317641594333144,7.531791935425103,4,27.40441358337178,0.05,-0.41561241832491724,1.0,0.5812716774170041,0.4226853472236887,0,MEDIUM
66.31439417008846,0.2714889678136601,3.1716597898895067,0.6051091982016512,0.7424281314114672,4.5379897190880545,59.977706664132675,0.12718272917790552,0.45326625720116953,1.2988392946322354,4.597727648396274,2,67.33965709341398,0.11607169006193338,-4.024667757584054,0.5221022867896292,0.323909105935851,0.22958159493749666,0,LOW
36.49544146759993,0.6877852387985931,8.981775977850376,0.4013597991273948,0.4997187953798997,1.4195747737477962,30.099444331872192,0.45568917332597453,0.7808386208249194,1.0831701872546309,11.394105250065799,3,22.490614100559274,0.3512588576602804,5.7287751543373675,1.0,0.665764210002632,0.543699354060565,0,MEDIUM
54.20578180011392,0.5329477930089855,0.649103391502275,0.7550757812012205,0.9763910702790035,1.5918949157333115,57.17835639753708,0.061109379614566646,1.5579706054373117,0.807024051296595,3.2243656791470903,3,56.05887846336553,0.06727956994291677,-3.2684694474845797,0.3018872910859875,0.33897462716588367,0.2537766652605608,0,LOW
56.47037374417877,0.3066914734086944,2.5734350965895842,0.536664390137504,0.7656135925969394,0.24410634605883325,49.07964150707188,0.16217251138470215,0.20228860262448498,0.8432989812337821,11.443314876943475,9,52.796564819541516,0.5309371937543783,-7.920694427595314,0.5049253478089382,1.0,0.36815688791833295,0,MEDIUM
25.712628719669798,0.681855730518005,7.5616415137132025,0.2858849820191953,0.9309668816595849,2.105606862297169,26.796607118865023,0.34552729716964864,0.022474899967155206,1.1249583964929228,11.043345803186119,3,23.36786305846128,0.44694401854978155,2.020459175326087,0.4444775427696252,0.6517338321274448,0.3271270555813789,0,MEDIUM
92.41469335998748,0.05,3.8224300352284644,0.9736580825515866,0.870901650488513,2.1608479488448977,93.63456133193304,0.1730158325369778,0.3883423574078695,1.1489590882262557,5.572995567012838,1,80.97608867478368,0.2570482911027014,-4.05310346300741,0.21864752426723053,0.29291982268051353,0.2950533633326729,0,LOW
75.88628998569473,0.1659448520543435,4.479604556359706,1.0263955088415029,0.7802087729764163,2.182307349299153,77.89657746256508,0.34799651065095766,1.725895199647097,1.0725730872609567,10.27185073618637,7,54.333189048722424,0.07784995120544336,-3.7675893093653112,0.41265926656254726,0.9008740294474549,0.44485825595381573,0,MEDIUM
89.85741003295607,0.16778388702497923,2.188399957880921,1.199299942968232,0.7194547581348281,1.2202395697231831,98.47644367057651,0.15041435500513003,0.5626742422531814,0.941707353970743,2.160665158892466,1,89.73021926830573,0.4137839291820892,-5.604080172505694,0.5047098063102475,0.15642660635569866,0.20116998299036243,0,LOW
86.06032478635015,0.12389066103467421,5.182092070814637,0.8768250856434856,0.6646530617788665,6.544658578184505,86.01758777547425,0.15248176108800346,0.6043908325738849,1.1619367041923385,11.911111988340556,6,89.25810916418305,0.40838224126114303,-5.52005215590208,0.5649657378490373,0.8964444795336223,0.47694670758675844,0,MEDIUM
60.82149819894224,0.3706238307057288,1.7094922661478185,0.5720832980097996,0.7175905104428906,2.977898269993121,43.40321702346039,0.18755081499559298,0.940759445631279,0.937621810307261,10.186650584063784,10,61.78613607797478,0.19264101086817326,-4.47378868110214,0.6089261496885285,1.0,0.2977916111985115,0,LOW
88.35930997696494,0.05,1.0976093983201074,1.0723013685891958,0.8638211434697758,0.9912509386871263,69.11231728017597,0.43173657891830336,0.6836247173706839,0.8290617216110185,5.1470577024378805,4,57.34218714001401,0.32147409158756596,-9.745002089423062,0.2292682847953363,0.48588230809751526,0.44521034616658467,0,MEDIUM
17.521862674413157,0.8756148156726066,8.027943985724923,0.18716579595769647,0.7722128275826354,1.0000975743221463,12.511977708410354,0.1269778014695323,0.04481334693353959,1.3173229119461234,15.31028105177285,7,16.320398325094533,0.08925584877424961,6.7584986784407555,0.7794881664623501,1.0,0.38110434235384477,0,MEDIUM
26.65854330562734,0.6342738953554489,2.1618354868472385,0.3295108439106855,0.9651787305336591,6.53777170799234,20.686107965385876,0.20651895895150535,0.6583498360983855,1.0977592288461446,8.284864192570321,7,22.672956054856186,0.5012426138086762,-1.0653266587866321,0.3693688518772358,0.8213945677028129,0.5665704964599637,1,HIGH
13.844319557395735,0.8663514148473489,19.044468500891067,0.12682225685210372,0.8352401566090393,5.730742532089275,10.031258977932447,0.2646390921622548,0.8352057674630319,0.8430418176513573,23.47731605215473,7,13.217886617964588,0.26536906822994516,15.343629253789173,0.6803154725101155,1.0,0.6513951332912529,1,HIGH
37.653078114877474,0.6456593738878805,3.2047199873786725,0.3639921621469119,0.41515927709159917,4.322516693190753,33.91212493463011,0.3284879578085202,0.8208750538568049,1.0268510473356347,7.105856619833482,6,28.56094709211481,0.5149686413856508,0.25199679291298216,1.0,0.7042342647933393,0.41046080904417537,0,MEDIUM
43.03756962360597,0.6784769914310325,8.91432617932317,0.5350370903907663,0.4099669913019879,2.4462657664969627,30.61186948113742,0.07697007292390375,1.0425754436563002,1.0054588886000557,18.517636830623186,7,44.356059334822,0.19454295503880112,5.3629768669666005,1.0,1.0,0.5465009899070934,0,MEDIUM
33.06466770078116,0.5646476910626594,1.7153558133950484,0.3326918350419016,0.7056561005060883,2.093025752528676,29.395535746991975,0.09916883026420897,0.5870424795924549,0.9300165013305961,9.093278042668109,8,24.490130612830967,0.6169707412280728,-2.0934060695027035,0.7238396947721972,0.9237311217067243,0.4609741911379121,0,MEDIUM
80.44268827791399,0.05,8.030595259837598,1.0689174848629042,0.5692987270148043,4.1839477774816425,85.23195335569682,0.24024484358620105,1.8425385947537913,1.046709975485796,15.599393262586986,3,74.97985435677491,0.20664780534943977,-0.8751833890464328,0.6710519094777935,0.8339757305034794,0.5912017195566546,1,HIGH
40.32403276895509,0.6114676358907447,5.095242121774494,0.3747293993005242,0.6943601641161197,2.698449619042438,40.30106440271671,0.055953885365189575,0.4992859641838385,0.8142944678084987,9.528980249913449,5,33.33646740312567,0.24558131878559425,2.413690620256272,0.7641935717711928,0.731159209996538,0.488676543025458,0,MEDIUM
33.879433323427364,0.8052465612865947,3.2413521704510213,0.34141693725176525,0.7681433789400192,4.175982955783171,36.50788003664474,0.547663884852696,0.5841584906045131,1.1747280265136522,12.681413540614054,10,29.73253687390383,0.6105450477172522,0.32221961516498643,0.7504082122332686,1.0,0.44118335462137226,0,MEDIUM
56.12916706845112,0.5378240375506439,3.3560985849659284,0.7854042786917222,0.7536250472548768,3.3945039528761045,44.37901479979786,0.3871810825321142,1.212414800468304,0.9987677654192691,11.87160385536913,11,36.59904066524299,0.07885806708954572,-2.3481488823572834,0.6384744478930068,1.0,0.5199479613373339,0,MEDIUM
21.978559122854826,0.7969871619934218,3.1118005445166728,0.24539897573269023,0.8549957416522969,3.674982867012208,20.053991792067727,0.1403007198675143,1.4329355980704144,0.6781091353743771,10.011043161335463,9,19.228533857936746,0.22115333366393425,-0.9604512717890619,0.6159999685182656,1.0,0.3588389290844335,0,MEDIUM
78.18674336409337,0.1788016715085025,2.681062604446342,0.9784936699235135,0.7314081296097196,1.9027125067570179,64.69419633316562,0.10743008225844083,0.8361212207061478,0.9543695588161161,11.212159668366507,8,66.73948105661476,0.3121184867467418,-2.2217007955695594,0.4922886413396719,1.0,0.49245209064453194,0,MEDIUM
16.33680471278052,0.9012017606031797,2.093313597405515,0.16195189520211528,0.7387337378348273,2.820146863972372,14.662738325156738,0.05228223648162655,0.10808160904118724,0.8768267044309088,8.189759651418486,6,15.087315858914117,0.1934193421530009,0.32576929614696853,0.8425002735493489,0.7475903860567394,0.5472425052765919,0,MEDIUM
93.88538961104398,0.05,1.5160152537219511,1.1312573254779545,0.7640556268763177,3.107692133667708,86.64028524909737,0.1888601849478177,0.32271631415361635,0.5,8.5757168479442,9,68.48626190275598,0.3725971535496066,-5.393322549527724,0.3789165596855235,0.9730286739177681,0.43748065903028616,0,MEDIUM
75.64080539021587,0.28170056764633883,5.956124210400913,0.9553834875628727,0.8270243533932075,4.547621018680025,54.04342299441106,0.2971873664695954,0.016289157451172046,0.968837157123403,14.671330603375688,10,73.71407503233374,0.20195287628947228,-2.500006719818467,0.4003137537333582,1.0,0.4785400026045353,0,MEDIUM
26.890832930404656,0.7715292834292835,6.667350236378564,0.28430018975165205,0.6108953310148311,7.562772163944018,21.332563756106453,0.14760100612908558,0.2801565644390442,1.2073555689489004,12.520620802208814,5,27.57316009385611,0.2709085041671675,3.3475004825784263,0.9694216451923952,0.8508248320883527,0.6843454845317679,1,HIGH
10.469379955506204,0.9801229930448483,2.6926119556013175,0.13761461364604202,0.7366362314755128,3.058608290771232,10.279979572135746,0.05239250629777863,0.6756306807583796,0.9784370026062433,3.2574807014536233,2,10.437018817024969,0.12881606924988684,0.8207094296075673,0.8851071493091549,0.27029922805814494,0.5156379502825128,0,MEDIUM
79.3142214186609,0.4276305889262772,2.707831619327454,0.9531259699022624,0.5869279023769374,2.8935109799641845,80.04162878469363,0.2005814443035201,1.3087517597978304,1.1416288110247963,11.941760682659627,9,61.55644508280977,0.5324739584993793,-4.995046857279828,0.8334234408977326,1.0,0.256183208866759,0,LOW
70.08287422704745,0.33056453510382683,8.041999676074866,0.7671001627519287,0.8660240954520213,3.8493907249596453,65.02152738535197,0.160971208714977,0.704834964235904,1.0016990034753344,9.874887955796058,5,66.08761921985095,0.28661595612882185,0.9802922293588711,0.3662461243738815,0.7449955182318424,0.47332243284410297,0,MEDIUM
71.96560928348393,0.23962681710856076,2.397022287741203,0.8483458565475583,0.8509653438731789,3.118417817568294,58.17207690163084,0.16943927464512337,0.032569813534135815,0.9087258418415924,10.188942867956868,8,55.000661740696366,0.09547443670674752,-3.8114852132322485,0.34336539274451205,0.9675577147182748,0.3834704637683919,0,MEDIUM
75.55797946830539,0.24237426034158652,1.2479581267616537,0.8979162365581784,0.8644435417582569,4.2234679193036975,65.13352057752314,0.1627688863960196,0.23991866764152803,0.8536797041646429,8.610278936215272,8,74.6815871587307,0.3916567154860831,-6.667415661147052,0.3245218175334079,0.9044111574486109,0.2693415569241427,0,LOW
16.29379539739768,0.6955359736348937,9.219659147205595,0.16013014952759008,0.6851517709586142,0.29120793782154775,12.031578443543836,0.22724370339227717,0.6903169121665043,0.7434410491226512,16.523098375351616,4,12.528708968813426,0.05,8.116577419608578,0.8200403303795255,0.9409239350140647,0.6861757092163291,1,HIGH
40.469586926263176,0.5397270802502436,0.42667287668879283,0.44571834558812434,0.592934298698138,3.6698130093041827,43.75862499163623,0.35742784542065026,0.9876768136165608,1.1851530852392282,3.9509563814572264,4,27.66981463533533,0.31912290055146675,-2.8490126781680405,0.8804620920779148,0.4380382552582891,0.33048716053946225,0,MEDIUM
19.848870059636027,0.7687687043545914,4.828421146537392,0.21272337611724082,0.5899543155591072,2.3143683749798356,20.79111554165971,0.4160100080057782,1.6106465345131462,1.1461497418518298,3.8111383639041385,1,16.277619325842394,0.23537493641269436,0.6448378305317695,0.999452878838635,0.22244553455616556,0.5424337248797154,0,MEDIUM
83.36379119942545,0.12443501617097807,6.988022367629346,0.9173779750766663,0.8350658824804922,3.6175302935132994,60.54219797951223,0.4751777072020786,2.7447947126629346,0.944341661906501,11.165924364862207,5,55.08590742643285,0.47638768403923637,-3.0296217282144435,0.30961868436475076,0.7966369745944883,0.4642895550723691,0,MEDIUM
62.980340780342424,0.3823849819592735,3.3156759919063115,0.8064980881947243,0.7373467929265819,0.1347447476848814,48.28049409020278,0.1898994536340954,1.778920217815918,0.5951469173586319,11.085118163682578,9,54.42229536502243,0.2736303976834103,-4.872195888039751,0.5851723015897639,1.0,0.32774458406925866,0,MEDIUM
38.12633211247518,0.5529430842846721,9.861583782675595,0.43512408691277277,0.5844810969499178,4.578656451065357,35.55043234012287,0.10418695700573054,0.5038795233941131,1.0944167906083075,19.182183646080418,5,32.767845153422854,0.44590001155887343,7.03609543368997,0.8997498967174593,1.0,0.5793271074558557,1,HIGH
15.402459774312009,0.9356578556428377,2.3139829117964914,0.21103804659582592,0.47781344885571536,1.1774931368959844,12.213719788864648,0.22797122813776152,1.0992697734288959,0.8190445840250234,7.205880495875972,5,12.64334319995064,0.3031216862125928,2.4472726885238862,1.0,0.638235219835039,0.32115706504173885,0,MEDIUM
36.433497345831285,0.6356815917351429,4.267289163444146,0.3813997702456207,0.83553360124903,6.3908943315517,39.12084228249816,0.35017794036529915,0.2201052482778597,1.0287764746990629,11.129289905200356,6,31.758298374708936,0.301560119957378,-0.11679032868962547,0.5645403939940266,0.8651715962080142,0.6955162027212152,1,HIGH
37.6405823722735,0.6228501505861759,3.907449393580522,0.41700186525487504,0.8292577785664225,4.18212260907086,37.72475546018812,0.2568838965171543,0.05276723499474252,0.6917506155808416,7.822780081620904,6,39.10449585975964,0.12455242109741368,0.9661547831704353,0.5675384074434542,0.7329112032648362,0.5222107953031182,0,MEDIUM
72.01652515873545,0.2536031710916121,4.999879079378674,0.9315182011321294,0.7597824845684982,1.6588114362788002,58.28416965720676,0.25031453147238836,0.04531470793033298,1.018399796992752,14.468397603147979,8,55.63094949967313,0.524851886258888,-2.927155031618775,0.4871278586930588,1.0,0.4146564044081862,0,MEDIUM
64.19238506519312,0.3704914040567871,4.08698837204035,0.7529845703342934,0.9768782513670669,3.182255679677009,45.09133520026723,0.3701411156540218,0.22092506345890334,0.9737365837881647,7.284706032082067,1,50.72794213871791,0.1645230268039191,-1.357804806659353,0.21992832497779327,0.3613882412832827,0.416595242653589,0,MEDIUM
